Date,Stock Index,Open Price,Close Price,Daily High,Daily Low,Trading Volume,GDP Growth (%),Inflation Rate (%),Unemployment Rate (%)
2004-09-10,S&P 500,3490.76,3523.13,3534.4500000000003,3463.2400000000002,317608723,-0.95,6.09,7.44
2004-09-11,NASDAQ,4960.44,4996.139999999999,5020.179999999999,4954.339999999999,40338168,6.0,2.18,7.15
2004-09-12,NASDAQ,2247.52,2239.03,2272.46,2233.4,56743692,4.15,6.51,10.97
2004-09-13,NASDAQ,2359.89,2318.8199999999997,2370.64,2315.2,747526059,-2.45,7.65,11.62
2004-09-14,S&P 500,1315.76,1309.54,1329.35,1272.35,382747445,8.58,3.58,8.63
2004-09-15,S&P 500,2771.19,2744.26,2779.68,2708.67,676553518,-1.99,8.01,14.6
2004-09-16,S&P 500,2044.19,2023.31,2080.11,2020.3899999999999,328622647,9.84,3.49,14.42
2004-09-17,S&P 500,2373.55,2400.78,2439.28,2345.54,735566180,-4.89,7.58,7.36
2004-09-18,S&P 500,4338.29,4295.84,4361.41,4291.610000000001,283097030,-1.05,0.34,12.67
2004-09-19,NASDAQ,4741.94,4774.7,4810.4,4696.75,151782471,-2.0,5.51,9.06
2004-09-20,S&P 500,1742.93,1735.7,1779.73,1690.3400000000001,50428045,-4.79,9.7,8.65
2004-09-21,NASDAQ,2490.04,2499.65,2506.56,2455.13,309547395,5.99,9.81,2.71
2004-09-22,S&P 500,4714.52,4673.490000000001,4762.830000000001,4627.18,68338516,5.4,2.82,9.46
2004-09-23,Dow Jones,1247.23,1230.97,1288.28,1190.4,79671804,6.89,4.41,13.71
2004-09-24,NASDAQ,1369.44,1328.41,1379.66,1286.98,799004205,-1.15,0.63,12.14
2004-09-25,Dow Jones,1651.16,1697.3100000000002,1706.6200000000001,1622.67,3767049,1.67,8.73,12.22
2004-09-26,NASDAQ,3380.85,3411.58,3417.86,3365.5499999999997,894006037,4.89,5.69,4.08
2004-09-27,Dow Jones,1601.89,1597.8500000000001,1608.8100000000002,1586.96,985343133,1.6,3.85,6.66
2004-09-28,S&P 500,4872.31,4844.67,4909.72,4828.31,549000221,5.46,1.13,5.03
2004-09-29,S&P 500,2786.86,2830.21,2853.69,2755.44,785711631,4.51,9.47,6.11
2004-09-30,S&P 500,3006.07,2990.53,3045.2200000000003,2981.9,153941642,-3.28,5.3,9.53
2004-10-01,NASDAQ,1986.63,1952.73,2023.94,1939.8,546689557,6.72,2.83,6.74
2004-10-02,Dow Jones,2883.84,2890.1600000000003,2920.3900000000003,2860.44,353017052,5.81,3.5,9.29
2004-10-03,S&P 500,3647.65,3692.03,3726.3500000000004,3636.0,11873496,4.84,2.71,7.7
2004-10-04,Dow Jones,4004.71,3955.09,4005.63,3925.6600000000003,683891193,-2.67,6.02,5.73
2004-10-05,Dow Jones,4015.47,3989.2799999999997,4031.06,3943.12,264176333,-0.98,9.3,3.24
2004-10-06,S&P 500,3311.56,3355.4,3387.29,3274.16,585248909,0.9,8.57,13.59
2004-10-07,S&P 500,4617.44,4584.549999999999,4617.91,4551.23,377908097,-0.8,4.6,2.15
2004-10-08,Dow Jones,4269.63,4230.95,4271.28,4201.8099999999995,759400693,-1.58,8.26,2.02
2004-10-09,S&P 500,4028.19,4035.21,4077.8,4003.79,308737036,7.08,4.23,12.75
2004-10-10,S&P 500,1222.42,1258.6000000000001,1292.8000000000002,1213.0900000000001,653638914,4.57,2.52,14.96
2004-10-11,S&P 500,1027.51,1025.22,1040.78,980.48,832091357,3.48,9.83,11.45
2004-10-12,NASDAQ,1849.79,1899.25,1933.65,1837.36,699621073,-1.61,3.04,2.2
2004-10-13,Dow Jones,3654.09,3672.01,3711.63,3649.52,101300853,8.77,3.24,4.95
2004-10-14,Dow Jones,2644.79,2602.2,2660.13,2564.7,359509923,-2.13,9.9,14.63
2004-10-15,NASDAQ,2609.63,2658.9100000000003,2660.7100000000005,2600.85,382741332,6.92,1.34,12.51
2004-10-16,Dow Jones,4538.35,4529.14,4584.990000000001,4510.55,806660468,9.5,7.61,9.37
2004-10-17,S&P 500,4582.25,4560.99,4599.51,4559.58,502945938,5.91,9.36,5.08
2004-10-18,Dow Jones,4636.7,4642.49,4647.8099999999995,4629.849999999999,456721359,9.89,5.12,2.19
2004-10-19,S&P 500,2255.51,2235.94,2280.1000000000004,2227.28,47518939,4.77,0.03,2.27
2004-10-20,NASDAQ,3764.22,3722.87,3802.64,3720.15,956163958,-1.74,3.75,9.96
2004-10-21,S&P 500,2086.53,2036.6700000000003,2097.61,2003.8400000000004,864646990,-1.94,1.12,2.28
2004-10-22,Dow Jones,1762.44,1757.4,1775.91,1715.5500000000002,869330047,-0.13,4.16,14.92
2004-10-23,Dow Jones,1738.53,1772.22,1784.3600000000001,1719.86,535394304,-4.89,7.9,4.38
2004-10-24,Dow Jones,2368.43,2375.66,2425.24,2324.7,896817839,5.23,4.39,11.24
2004-10-25,NASDAQ,2719.83,2769.75,2779.62,2709.16,409240366,-0.97,4.32,4.02
2004-10-26,NASDAQ,4323.8,4302.4800000000005,4352.58,4286.21,966643407,7.23,5.57,9.02
2004-10-27,Dow Jones,1479.56,1457.61,1525.82,1450.07,591781813,0.39,5.82,3.05
2004-10-28,S&P 500,3939.7,3905.6699999999996,3947.04,3874.6399999999994,575649363,2.2,8.56,11.97
2004-10-29,NASDAQ,3125.82,3092.23,3174.36,3071.2400000000002,726832992,9.49,3.08,9.6
2004-10-30,Dow Jones,2151.78,2130.3,2199.15,2099.6400000000003,212265104,-1.37,8.22,3.12
2004-10-31,Dow Jones,2971.28,3000.5600000000004,3044.7900000000004,2933.2000000000003,50633476,5.82,5.66,13.03
2004-11-01,NASDAQ,2199.77,2240.35,2251.08,2172.48,821955517,6.33,3.01,9.11
2004-11-02,NASDAQ,3384.33,3431.84,3463.54,3352.95,555307140,-1.69,2.95,13.98
2004-11-03,NASDAQ,2735.38,2708.61,2773.42,2661.85,868985081,2.51,3.61,13.92
2004-11-04,S&P 500,1657.62,1695.75,1745.05,1642.6699999999998,725795046,0.25,6.23,13.97
2004-11-05,S&P 500,1466.33,1449.1599999999999,1475.35,1431.1999999999998,218462476,6.58,2.31,3.01
2004-11-06,Dow Jones,3186.78,3148.0600000000004,3225.0800000000004,3112.1700000000005,724662315,4.34,9.2,3.57
2004-11-07,NASDAQ,4609.65,4646.65,4663.589999999999,4579.08,307452643,2.14,5.75,14.84
2004-11-08,S&P 500,2375.83,2389.44,2398.2200000000003,2366.9,166050973,6.69,9.2,8.34
2004-11-09,NASDAQ,3932.0,3898.47,3953.07,3879.66,645146424,-1.47,0.46,5.1
2004-11-10,Dow Jones,3634.65,3627.63,3674.34,3604.2400000000002,790507139,6.3,3.43,12.01
2004-11-11,S&P 500,4726.22,4704.95,4749.46,4683.98,146652566,7.98,0.23,5.44
2004-11-12,S&P 500,4283.92,4307.6,4334.4800000000005,4275.01,746133076,8.18,2.72,11.45
2004-11-13,S&P 500,3266.42,3261.76,3316.1800000000003,3215.5400000000004,355110270,6.76,8.62,12.88
2004-11-14,Dow Jones,3628.12,3677.0499999999997,3697.0099999999998,3590.0,739657791,1.12,0.37,12.2
2004-11-15,NASDAQ,4593.55,4549.02,4624.320000000001,4524.950000000001,393313428,9.73,4.36,5.56
2004-11-16,S&P 500,2598.08,2583.58,2616.34,2549.58,526745541,0.69,1.18,7.22
2004-11-17,Dow Jones,2307.18,2305.37,2326.8199999999997,2260.5099999999998,927163479,4.58,4.17,7.37
2004-11-18,NASDAQ,1043.24,1043.55,1078.33,1036.43,355605166,-2.58,8.39,8.39
2004-11-19,Dow Jones,4306.2,4287.79,4353.09,4275.2699999999995,598181364,9.71,6.23,4.18
2004-11-20,NASDAQ,4203.92,4226.84,4253.96,4176.78,570865054,5.56,7.37,7.88
2004-11-21,Dow Jones,1417.82,1455.29,1493.71,1377.87,369454226,6.3,3.49,8.64
2004-11-22,NASDAQ,3307.43,3351.2999999999997,3355.7599999999998,3305.62,265392549,-4.01,9.44,8.91
2004-11-23,S&P 500,2855.93,2886.44,2897.0,2806.73,466183741,6.45,7.09,12.66
2004-11-24,NASDAQ,1474.84,1509.8999999999999,1535.0099999999998,1452.09,748100619,6.62,4.22,8.73
2004-11-25,Dow Jones,4922.27,4927.320000000001,4928.320000000001,4904.31,595394189,5.08,4.26,5.0
2004-11-26,Dow Jones,1858.78,1891.37,1904.01,1844.1399999999999,14763963,-0.62,9.19,10.62
2004-11-27,NASDAQ,1268.94,1249.29,1294.81,1240.57,157556939,2.35,5.76,12.37
2004-11-28,S&P 500,3379.39,3369.24,3380.14,3329.66,81465335,-3.34,7.06,6.15
2004-11-29,S&P 500,3955.47,3937.16,3968.7,3889.39,653200823,2.07,4.17,10.39
2004-11-30,NASDAQ,1129.77,1126.51,1155.47,1105.83,548803918,-1.34,2.24,3.91
2004-12-01,NASDAQ,3634.87,3613.43,3663.5299999999997,3565.81,812146578,0.24,7.24,6.45
2004-12-02,Dow Jones,3129.17,3175.33,3221.62,3087.98,446739995,-2.56,6.08,13.82
2004-12-03,S&P 500,1413.06,1394.34,1445.33,1370.29,461987815,-1.55,5.01,13.85
2004-12-04,NASDAQ,1690.1,1649.8999999999999,1710.84,1616.1999999999998,580203240,-3.85,6.24,9.48
2004-12-05,S&P 500,3271.9,3274.58,3321.1,3250.15,681276676,8.8,2.08,11.13
2004-12-06,NASDAQ,2185.43,2141.14,2224.6699999999996,2113.2,113169924,2.96,7.94,13.1
2004-12-07,NASDAQ,4753.26,4714.31,4763.26,4711.410000000001,10227525,0.95,9.48,14.46
2004-12-08,S&P 500,4274.96,4246.9,4281.5,4212.089999999999,781188374,3.03,8.91,8.37
2004-12-09,NASDAQ,4934.27,4930.71,4968.06,4928.07,484427906,4.42,3.21,9.3
2004-12-10,NASDAQ,2038.68,2032.01,2066.67,1991.16,354165540,8.83,4.06,7.4
2004-12-11,Dow Jones,4878.89,4908.860000000001,4948.34,4837.64,737572576,-2.32,8.08,2.94
2004-12-12,NASDAQ,2724.94,2748.89,2785.83,2713.09,693875690,-0.57,5.95,7.5
2004-12-13,NASDAQ,2390.08,2382.71,2421.34,2366.53,398078649,9.64,5.48,12.28
2004-12-14,NASDAQ,1201.4,1184.77,1250.72,1160.7,442714836,0.57,9.27,12.46
2004-12-15,Dow Jones,1211.06,1192.71,1237.74,1162.88,2715027,-4.66,5.36,13.6
2004-12-16,S&P 500,3768.05,3795.4500000000003,3801.11,3753.6800000000003,595214630,-2.79,5.15,2.67
2004-12-17,Dow Jones,2831.72,2786.93,2873.1299999999997,2757.31,25100496,-4.6,0.42,8.85
2004-12-18,Dow Jones,1906.09,1857.37,1918.6799999999998,1842.4799999999998,896476956,9.85,0.69,3.4
2004-12-19,S&P 500,3455.88,3485.4300000000003,3524.3,3453.11,984177095,-0.82,0.07,4.61
2004-12-20,Dow Jones,2011.43,2009.14,2059.29,2009.01,700420735,8.85,9.13,13.7
2004-12-21,S&P 500,3310.53,3273.6200000000003,3345.3700000000003,3268.5600000000004,415640765,9.94,4.08,8.46
2004-12-22,Dow Jones,2436.83,2410.39,2466.63,2370.7799999999997,182890777,4.0,4.69,11.86
2004-12-23,S&P 500,4294.21,4337.46,4360.4800000000005,4246.14,592236891,-4.5,8.45,2.84
2004-12-24,NASDAQ,4282.78,4318.73,4336.95,4261.429999999999,253618081,-3.78,6.09,7.42
2004-12-25,Dow Jones,2909.4,2930.38,2948.03,2883.77,593616921,2.22,6.1,10.77
2004-12-26,Dow Jones,2403.28,2401.5,2435.1000000000004,2394.16,192435660,1.09,2.97,3.73
2004-12-27,Dow Jones,2450.24,2452.27,2489.83,2422.6899999999996,438397227,4.09,8.34,6.24
2004-12-28,Dow Jones,4222.86,4270.38,4304.31,4215.63,882472996,1.58,1.66,2.84
2004-12-29,NASDAQ,2312.72,2359.2999999999997,2369.22,2282.16,477618764,9.01,0.53,10.47
2004-12-30,Dow Jones,1836.24,1807.77,1860.94,1761.11,839933413,3.02,1.92,14.62
2004-12-31,NASDAQ,1338.75,1369.86,1409.4399999999998,1328.97,626570968,5.41,2.68,12.75
2005-01-01,NASDAQ,2866.77,2836.49,2890.56,2798.2599999999998,354635517,8.45,2.82,14.67
2005-01-02,NASDAQ,2928.53,2899.88,2955.36,2898.7000000000003,40076502,-2.8,6.71,12.99
2005-01-03,NASDAQ,4363.63,4381.24,4419.8,4344.86,882603669,-1.55,2.18,13.12
2005-01-04,S&P 500,1884.95,1875.45,1918.01,1869.91,405155412,-3.39,6.77,9.5
2005-01-05,S&P 500,2523.97,2567.12,2587.5899999999997,2506.35,144483573,-2.91,0.91,8.74
2005-01-06,Dow Jones,4233.62,4192.5199999999995,4278.39,4183.839999999999,47425245,2.69,1.47,7.28
2005-01-07,S&P 500,4294.49,4295.639999999999,4303.7699999999995,4275.82,534711818,-0.18,5.09,12.64
2005-01-08,S&P 500,2538.44,2580.29,2630.07,2517.56,198802947,1.35,9.22,4.37
2005-01-09,Dow Jones,2836.5,2876.91,2882.85,2821.47,47392800,9.74,8.6,2.73
2005-01-10,Dow Jones,2213.14,2178.79,2213.89,2145.96,394873262,-2.65,9.69,14.32
2005-01-11,Dow Jones,4730.22,4716.88,4774.72,4670.9400000000005,871699083,3.11,6.5,2.05
2005-01-12,S&P 500,1474.58,1486.49,1498.74,1454.55,731579272,-3.52,6.76,14.7
2005-01-13,S&P 500,4735.0,4700.94,4771.48,4691.32,187164639,-0.22,6.25,11.48
2005-01-14,Dow Jones,3735.47,3782.27,3822.82,3721.93,284688138,2.91,6.23,6.27
2005-01-15,NASDAQ,3126.29,3167.7599999999998,3210.7099999999996,3083.59,82704164,9.2,1.47,11.07
2005-01-16,Dow Jones,1130.64,1097.3400000000001,1180.22,1068.7600000000002,596318935,0.87,5.44,12.63
2005-01-17,NASDAQ,2902.38,2864.5,2917.08,2841.75,721506630,-4.03,3.86,5.19
2005-01-18,NASDAQ,2630.99,2589.5299999999997,2666.5,2582.0499999999997,260665991,0.82,4.43,12.02
2005-01-19,Dow Jones,1644.88,1685.8200000000002,1691.5900000000001,1622.39,451019552,-2.81,5.24,12.46
2005-01-20,Dow Jones,3625.64,3595.0,3645.98,3581.08,359156760,-1.55,1.28,5.24
2005-01-21,Dow Jones,4884.6,4876.2300000000005,4927.0,4829.070000000001,813687232,4.27,3.59,2.55
2005-01-22,S&P 500,3248.76,3243.65,3267.1400000000003,3199.4500000000003,980521154,-3.99,0.63,4.65
2005-01-23,NASDAQ,3859.01,3868.9100000000003,3898.4600000000005,3854.8100000000004,344525735,1.97,9.8,4.61
2005-01-24,S&P 500,1273.8,1230.97,1298.99,1205.14,211344475,4.14,1.19,2.85
2005-01-25,S&P 500,2670.67,2643.35,2702.9700000000003,2632.1,851745952,1.33,2.59,11.44
2005-01-26,Dow Jones,1465.43,1508.5800000000002,1557.2200000000003,1444.89,639356525,-4.71,8.91,6.94
2005-01-27,S&P 500,3451.18,3492.02,3494.81,3407.3399999999997,202291776,9.78,4.83,13.5
2005-01-28,Dow Jones,4753.93,4782.06,4810.76,4727.55,36672741,0.51,1.36,5.28
2005-01-29,NASDAQ,3647.11,3599.05,3690.26,3582.34,649039642,6.68,3.84,7.89
2005-01-30,Dow Jones,1307.21,1289.91,1331.28,1279.52,284672165,-0.12,1.16,10.31
2005-01-31,S&P 500,2418.66,2431.46,2435.39,2378.64,764638050,2.13,2.0,13.41
2005-02-01,S&P 500,3202.65,3180.17,3230.6800000000003,3148.94,191707145,0.83,0.52,8.82
2005-02-02,Dow Jones,2612.83,2653.79,2670.39,2589.43,221072139,0.14,4.38,6.86
2005-02-03,Dow Jones,4334.58,4347.97,4355.72,4323.71,200439561,-4.67,8.07,13.27
2005-02-04,S&P 500,4258.68,4215.87,4301.13,4199.16,786814069,0.4,5.86,6.03
2005-02-05,NASDAQ,3447.32,3488.2200000000003,3514.3,3399.3300000000004,630107169,8.34,6.06,3.03
2005-02-06,NASDAQ,2493.83,2539.61,2586.27,2467.83,5634391,5.36,2.01,7.79
2005-02-07,Dow Jones,2021.35,1979.12,2061.65,1959.09,661034046,-2.82,3.44,12.21
2005-02-08,NASDAQ,1423.5,1426.74,1461.39,1397.43,484268885,3.87,8.45,2.4
2005-02-09,S&P 500,2419.59,2399.9300000000003,2419.84,2360.9800000000005,851288655,8.38,0.88,9.62
2005-02-10,Dow Jones,2652.69,2641.9700000000003,2674.08,2624.96,270151756,5.5,8.58,9.73
2005-02-11,S&P 500,3703.29,3671.2599999999998,3713.16,3662.3199999999997,734440355,-2.77,4.84,14.07
2005-02-12,S&P 500,3632.64,3640.45,3685.99,3603.39,358781859,8.02,8.37,5.72
2005-02-13,NASDAQ,1280.43,1326.23,1334.96,1247.17,824759677,-0.48,3.18,5.62
2005-02-14,Dow Jones,2581.04,2581.35,2595.65,2545.4,798061034,1.81,3.39,7.73
2005-02-15,Dow Jones,1727.12,1685.4099999999999,1752.9599999999998,1641.31,943007373,2.89,7.52,6.64
2005-02-16,NASDAQ,1627.25,1639.25,1652.42,1608.69,202845663,7.76,7.85,11.57
2005-02-17,S&P 500,4309.21,4293.2300000000005,4319.7,4289.46,34776706,8.97,2.3,10.34
2005-02-18,S&P 500,1167.66,1203.25,1233.2,1119.74,29461914,8.94,9.73,11.87
2005-02-19,S&P 500,2676.73,2670.2,2681.18,2648.45,281905426,-4.88,0.84,12.66
2005-02-20,S&P 500,1672.81,1642.09,1675.72,1610.9299999999998,735826709,8.83,0.69,14.0
2005-02-21,Dow Jones,4517.32,4486.429999999999,4535.929999999999,4453.11,18032888,-4.18,5.96,7.6
2005-02-22,Dow Jones,3228.16,3255.04,3291.07,3200.83,893977600,-1.01,7.23,14.8
2005-02-23,NASDAQ,1925.52,1902.08,1953.26,1891.82,873565700,2.72,9.61,4.8
2005-02-24,NASDAQ,3009.71,3036.43,3057.5699999999997,2971.95,85340144,2.2,4.05,11.29
2005-02-25,Dow Jones,3925.95,3896.54,3954.24,3856.35,291145824,4.07,0.25,8.94
2005-02-26,Dow Jones,4832.47,4814.64,4850.740000000001,4786.990000000001,447753906,2.19,6.03,12.62
2005-02-27,S&P 500,1881.78,1878.33,1928.59,1853.8999999999999,737295698,9.02,2.9,8.2
2005-02-28,S&P 500,4544.73,4589.049999999999,4591.799999999999,4539.03,66827525,-1.39,4.33,12.19
2005-03-01,NASDAQ,4737.22,4780.39,4814.06,4733.02,939652027,-0.89,4.88,14.09
2005-03-02,Dow Jones,4665.68,4636.37,4710.240000000001,4619.39,268754638,8.81,0.65,11.52
2005-03-03,NASDAQ,3541.66,3527.48,3581.85,3511.94,504995107,-3.85,4.86,12.09
2005-03-04,Dow Jones,3519.28,3484.2200000000003,3528.48,3436.5400000000004,139001015,4.14,4.26,2.87
2005-03-05,S&P 500,2612.84,2613.84,2628.6400000000003,2573.6600000000003,425138592,5.23,7.13,4.66
2005-03-06,NASDAQ,4009.59,4005.65,4045.44,3972.65,905897559,2.58,6.46,14.67
2005-03-07,NASDAQ,3125.18,3165.2599999999998,3169.47,3099.2999999999997,50476122,5.41,1.85,11.01
2005-03-08,Dow Jones,3709.75,3752.75,3793.34,3701.38,345595376,-2.41,2.06,9.3
2005-03-09,S&P 500,2713.83,2702.19,2749.7799999999997,2653.27,888716938,7.79,2.51,6.77
2005-03-10,NASDAQ,3925.99,3925.16,3962.47,3906.41,581252400,-2.9,1.79,2.58
2005-03-11,S&P 500,4297.89,4337.51,4342.52,4292.54,828863574,1.01,6.57,6.8
2005-03-12,NASDAQ,1585.75,1616.42,1652.3100000000002,1561.06,666834144,-3.87,9.94,8.49
2005-03-13,S&P 500,4331.72,4282.09,4365.71,4238.39,810157672,3.18,6.52,4.75
2005-03-14,Dow Jones,3161.19,3143.2000000000003,3202.7400000000002,3098.84,851300653,5.05,6.07,4.25
2005-03-15,NASDAQ,4378.66,4370.84,4380.74,4370.29,97141038,9.12,4.1,8.61
2005-03-16,NASDAQ,2725.21,2698.18,2726.37,2653.87,520496247,6.09,3.13,9.62
2005-03-17,S&P 500,2516.16,2486.12,2534.81,2472.5499999999997,353454044,3.12,9.11,5.12
2005-03-18,S&P 500,4660.24,4614.0199999999995,4667.679999999999,4612.07,779498462,8.99,9.69,9.64
2005-03-19,NASDAQ,2004.68,2019.02,2046.94,1962.29,360592384,2.18,4.97,13.7
2005-03-20,Dow Jones,4376.85,4353.1,4422.72,4309.910000000001,751105185,3.42,2.9,8.15
2005-03-21,S&P 500,2936.08,2891.31,2955.65,2861.5,100379857,3.94,7.7,13.15
2005-03-22,S&P 500,3056.38,3029.48,3098.63,3000.76,445946385,1.15,1.32,14.05
2005-03-23,S&P 500,2233.87,2264.06,2264.07,2193.21,430225733,7.58,7.66,3.2
2005-03-24,NASDAQ,3292.17,3327.32,3335.75,3252.85,185633779,-2.22,8.19,3.25
2005-03-25,NASDAQ,2300.84,2299.15,2302.36,2254.64,564453479,3.32,1.25,8.19
2005-03-26,NASDAQ,1157.08,1148.6899999999998,1173.49,1121.0499999999997,275911936,5.83,9.77,9.65
2005-03-27,NASDAQ,2087.99,2135.7799999999997,2181.1899999999996,2039.6099999999997,233806638,8.56,9.86,7.54
2005-03-28,Dow Jones,1025.52,995.5799999999999,1030.37,945.77,92976745,8.26,9.37,6.24
2005-03-29,Dow Jones,4913.42,4884.96,4943.74,4879.13,664114461,2.63,4.96,10.33
2005-03-30,NASDAQ,4862.99,4842.179999999999,4885.5599999999995,4799.7,627355907,4.65,2.46,2.03
2005-03-31,Dow Jones,2580.62,2547.9,2627.54,2522.9100000000003,994155081,0.91,5.82,14.58
2005-04-01,S&P 500,3913.48,3901.42,3919.61,3882.04,500518186,2.02,4.2,5.02
2005-04-02,S&P 500,2383.22,2424.2999999999997,2434.8999999999996,2352.5699999999997,715532676,8.59,2.06,13.92
2005-04-03,S&P 500,3684.37,3695.9,3697.38,3681.5699999999997,625667912,8.96,4.24,3.42
2005-04-04,NASDAQ,4221.72,4212.91,4243.42,4187.59,671203460,8.43,6.64,5.1
2005-04-05,S&P 500,4787.02,4830.46,4844.35,4743.4800000000005,849354748,-2.92,0.71,5.05
2005-04-06,Dow Jones,2600.85,2555.7,2644.35,2545.0299999999997,762821322,7.75,3.33,14.95
2005-04-07,NASDAQ,4133.19,4104.219999999999,4163.44,4082.899999999999,178252194,9.23,0.18,2.06
2005-04-08,Dow Jones,2063.71,2070.3,2101.0,2016.74,979203354,0.42,7.49,10.32
2005-04-09,S&P 500,4961.33,4972.89,4999.490000000001,4939.9,726217475,2.78,6.41,13.31
2005-04-10,S&P 500,1103.08,1057.04,1107.6699999999998,1039.12,786728585,6.69,0.63,10.74
2005-04-11,S&P 500,3414.12,3404.42,3436.37,3382.39,469502118,3.43,9.65,6.72
2005-04-12,NASDAQ,3638.02,3652.94,3702.92,3612.05,659848992,9.9,0.23,14.46
2005-04-13,Dow Jones,3752.18,3771.99,3813.75,3720.58,247163066,1.84,5.9,13.62
2005-04-14,NASDAQ,1481.55,1495.36,1540.03,1441.52,993699493,5.71,7.76,7.64
2005-04-15,NASDAQ,4754.12,4736.18,4795.28,4713.570000000001,575988551,6.89,7.88,9.45
2005-04-16,S&P 500,1724.73,1684.08,1729.88,1643.21,370601456,2.41,0.34,14.58
2005-04-17,NASDAQ,3491.01,3483.7200000000003,3502.38,3457.03,953808343,7.85,9.06,14.77
2005-04-18,NASDAQ,1890.7,1853.5800000000002,1890.8600000000001,1836.66,239223334,3.19,9.18,7.85
2005-04-19,S&P 500,2228.87,2273.63,2288.81,2195.97,511460064,1.17,5.61,13.02
2005-04-20,NASDAQ,3185.83,3183.35,3191.2599999999998,3147.46,550086440,-3.38,4.82,5.93
2005-04-21,S&P 500,2668.77,2650.5,2692.41,2622.6,709016618,0.9,0.45,6.83
2005-04-22,S&P 500,1640.9,1667.5300000000002,1701.39,1638.0700000000002,960010578,6.01,5.62,4.14
2005-04-23,S&P 500,1683.75,1683.54,1727.48,1675.05,149861697,8.82,4.09,4.72
2005-04-24,S&P 500,2672.58,2653.58,2710.04,2639.3199999999997,226599798,-1.22,7.73,10.54
2005-04-25,NASDAQ,4029.13,4060.33,4107.26,4015.0,87736522,0.33,4.04,8.64
2005-04-26,S&P 500,4591.86,4628.58,4631.2699999999995,4558.19,832135970,-2.69,6.84,5.0
2005-04-27,S&P 500,1336.51,1353.81,1354.4199999999998,1335.59,682173264,5.36,1.01,7.24
2005-04-28,NASDAQ,2572.42,2527.12,2605.4900000000002,2489.3399999999997,39280105,9.4,1.33,6.85
2005-04-29,NASDAQ,1400.98,1407.6100000000001,1422.0800000000002,1387.71,609538940,4.61,1.4,14.84
2005-04-30,Dow Jones,1066.37,1092.6999999999998,1105.3799999999999,1050.87,811166146,4.26,0.46,13.1
2005-05-01,NASDAQ,3646.87,3610.52,3663.41,3584.12,932908693,3.3,5.41,7.04
2005-05-02,NASDAQ,3409.8,3382.67,3423.29,3371.87,813927266,-3.67,7.94,13.88
2005-05-03,Dow Jones,1652.08,1690.33,1715.8999999999999,1607.86,355768340,5.94,6.1,6.45
2005-05-04,NASDAQ,1935.25,1887.26,1957.26,1882.99,283983128,4.03,5.75,10.68
2005-05-05,NASDAQ,1094.83,1120.1,1145.7199999999998,1072.61,616511910,4.92,6.81,14.57
2005-05-06,NASDAQ,4339.79,4337.17,4373.43,4294.7,939493505,8.48,3.4,7.07
2005-05-07,NASDAQ,4898.76,4893.4400000000005,4918.12,4862.650000000001,840259904,6.76,3.62,10.84
2005-05-08,Dow Jones,1541.84,1492.55,1554.4099999999999,1477.93,699289798,6.71,3.14,5.85
2005-05-09,NASDAQ,1925.9,1957.8400000000001,1966.15,1904.8600000000001,452378579,8.91,7.12,5.46
2005-05-10,NASDAQ,4473.64,4459.62,4491.110000000001,4424.29,69539818,9.85,1.62,9.46
2005-05-11,Dow Jones,4705.86,4709.94,4747.03,4657.2,876382661,3.72,0.13,14.73
2005-05-12,S&P 500,2678.51,2696.2400000000002,2734.0800000000004,2633.8500000000004,517809270,-3.37,5.96,7.89
2005-05-13,Dow Jones,1202.49,1222.75,1256.1,1185.3700000000001,560565667,1.89,9.42,14.19
2005-05-14,S&P 500,1157.57,1203.1699999999998,1214.87,1107.6599999999999,112074034,6.81,6.09,13.89
2005-05-15,Dow Jones,3295.8,3298.9300000000003,3328.3300000000004,3295.6200000000003,170976059,-4.58,7.83,5.3
2005-05-16,Dow Jones,2571.58,2561.5499999999997,2600.11,2560.1699999999996,361732180,-4.15,6.73,7.22
2005-05-17,NASDAQ,1114.61,1159.9799999999998,1184.1899999999998,1073.4199999999998,225651570,-3.99,4.97,10.36
2005-05-18,S&P 500,3333.01,3347.2200000000003,3374.7200000000003,3323.0400000000004,603623405,5.97,7.18,8.73
2005-05-19,NASDAQ,1045.21,1025.03,1069.8,1021.99,953482659,2.52,8.24,3.25
2005-05-20,S&P 500,4149.49,4112.139999999999,4177.76,4100.28,741288775,0.53,2.25,14.92
2005-05-21,Dow Jones,2225.73,2259.9900000000002,2295.7700000000004,2204.42,137603715,-3.42,3.36,11.78
2005-05-22,Dow Jones,1161.03,1147.25,1166.51,1110.72,602463914,5.98,2.24,7.69
2005-05-23,S&P 500,3353.41,3369.46,3406.94,3322.19,865009615,-0.18,4.52,10.04
2005-05-24,NASDAQ,2590.74,2587.8199999999997,2597.5299999999997,2575.9399999999996,734234754,-1.02,8.85,3.14
2005-05-25,NASDAQ,4895.2,4865.09,4898.53,4839.93,497659654,4.78,3.45,8.44
2005-05-26,NASDAQ,3176.79,3186.96,3235.76,3130.48,648807489,3.39,3.74,14.1
2005-05-27,NASDAQ,2100.96,2057.03,2148.81,2016.2800000000002,810089792,0.44,8.6,13.66
2005-05-28,Dow Jones,3837.76,3829.09,3840.78,3812.9300000000003,56222713,4.62,5.15,6.39
